"actor_name","title","length","filmlen_groups"
"Nick Degeneres","Ark Ridgemont",68,"Group 2"
"Nick Degeneres","Barbarella Streetcar",65,"Group 2"
"Nick Degeneres","Beauty Grease",175,"Group 3"
"Nick Degeneres","Betrayed Rear",122,"Group 3"
"Nick Degeneres","Boogie Amelie",121,"Group 3"
"Nick Degeneres","Chitty Lock",107,"Group 2"
"Nick Degeneres","Driving Polish",175,"Group 3"
"Nick Degeneres","Extraordinary Conquerer",122,"Group 3"
"Nick Degeneres","Feathers Metal",104,"Group 2"
"Nick Degeneres","Flying Hook",69,"Group 2"
"Nick Degeneres","Gleaming Jawbreaker",89,"Group 2"
"Nick Degeneres","Goldfinger Sensibility",93,"Group 2"
"Nick Degeneres","Home Pity",185,"Group 4"
"Nick Degeneres","Mine Titans",166,"Group 3"
"Nick Degeneres","Newsies Story",159,"Group 3"
"Nick Degeneres","Pet Haunting",99,"Group 2"
"Nick Degeneres","Random Go",73,"Group 2"
"Nick Degeneres","Ship Wonderland",104,"Group 2"
"Nick Degeneres","Super Wyoming",58,"Group 1"
"Nick Degeneres","Virgin Daisy",179,"Group 3"
"Nick Degeneres","Zorro Ark",50,"Group 1"
"Laurence Bullock","Alone Trip",82,"Group 2"
"Laurence Bullock","Angels Life",74,"Group 2"
"Laurence Bullock","Bedazzled Married",73,"Group 2"
"Laurence Bullock","Bill Others",93,"Group 2"
"Laurence Bullock","Bunch Minds",63,"Group 2"
"Laurence Bullock","Caribbean Liberty",92,"Group 2"
"Laurence Bullock","Crooked Frogmen",143,"Group 3"
"Laurence Bullock","Expecations Natural",138,"Group 3"
"Laurence Bullock","Fish Opus",125,"Group 3"
"Laurence Bullock","Frogmen Breaking",111,"Group 2"
"Laurence Bullock","Frost Head",82,"Group 2"
"Laurence Bullock","Kick Savannah",179,"Group 3"
"Laurence Bullock","Malkovich Pet",159,"Group 3"
"Laurence Bullock","Noon Papi",57,"Group 1"
"Laurence Bullock","Northwest Polish",172,"Group 3"
"Laurence Bullock","Perfect Groove",82,"Group 2"
"Laurence Bullock","Potluck Mixed",179,"Group 3"
"Laurence Bullock","Rear Trading",97,"Group 2"
"Laurence Bullock","Road Roxanne",158,"Group 3"
"Laurence Bullock","Side Ark",52,"Group 1"
"Laurence Bullock","Sinners Atlantis",126,"Group 3"
"Laurence Bullock","Sky Miracle",132,"Group 3"
"Laurence Bullock","Streetcar Intentions",73,"Group 2"
"Laurence Bullock","Sundance Invasion",92,"Group 2"
"Laurence Bullock","Tenenbaums Command",99,"Group 2"
"Laurence Bullock","Unfaithful Kill",78,"Group 2"
"Will Wilson","Apocalypse Flamingos",119,"Group 2"
"Will Wilson","Barefoot Manchurian",129,"Group 3"
"Will Wilson","Bowfinger Gables",72,"Group 2"
"Will Wilson","Campus Remember",167,"Group 3"
"Will Wilson","Crazy Home",136,"Group 3"
"Will Wilson","Cruelty Unforgiven",69,"Group 2"
"Will Wilson","Dares Pluto",89,"Group 2"
"Will Wilson","Divorce Shining",47,"Group 1"
"Will Wilson","Donnie Alley",125,"Group 3"
"Will Wilson","Driving Polish",175,"Group 3"
"Will Wilson","Fatal Haunted",91,"Group 2"
"Will Wilson","French Holiday",99,"Group 2"
"Will Wilson","Gun Bonnie",100,"Group 2"
"Will Wilson","Horn Working",95,"Group 2"
"Will Wilson","Human Graffiti",68,"Group 2"
"Will Wilson","Liberty Magnificent",138,"Group 3"
"Will Wilson","Mourning Purple",146,"Group 3"
"Will Wilson","Neighbors Charade",161,"Group 3"
"Will Wilson","Noon Papi",57,"Group 1"
"Will Wilson","Pajama Jawbreaker",126,"Group 3"
"Will Wilson","Pickup Driving",77,"Group 2"
"Will Wilson","Platoon Instinct",132,"Group 3"
"Will Wilson","Sleeping Suspects",129,"Group 3"
"Will Wilson","Sleuth Orient",87,"Group 2"
"Will Wilson","Speed Suit",124,"Group 3"
"Will Wilson","Star Operation",181,"Group 4"
"Will Wilson","Theory Mermaid",184,"Group 4"
"Will Wilson","Ties Hunger",111,"Group 2"
"Will Wilson","Titanic Boondock",104,"Group 2"
"Will Wilson","Uprising Uptown",174,"Group 3"
"Will Wilson","Warlock Werewolf",83,"Group 2"
"Kenneth Hoffman","Agent Truman",169,"Group 3"
"Kenneth Hoffman","Blackout Private",85,"Group 2"
"Kenneth Hoffman","Brannigan Sunrise",121,"Group 3"
"Kenneth Hoffman","Doubtfire Labyrinth",154,"Group 3"
"Kenneth Hoffman","Dozen Lion",177,"Group 3"
"Kenneth Hoffman","Eve Resurrection",66,"Group 2"
"Kenneth Hoffman","Family Sweet",155,"Group 3"
"Kenneth Hoffman","Flying Hook",69,"Group 2"
"Kenneth Hoffman","Gangs Pride",185,"Group 4"
"Kenneth Hoffman","Graceland Dynamite",140,"Group 3"
"Kenneth Hoffman","Hanover Galaxy",47,"Group 1"
"Kenneth Hoffman","Horror Reign",139,"Group 3"
"Kenneth Hoffman","Labyrinth League",46,"Group 1"
"Kenneth Hoffman","Massage Image",161,"Group 3"
"Kenneth Hoffman","Metal Armageddon",161,"Group 3"
"Kenneth Hoffman","Odds Boogie",48,"Group 1"
"Kenneth Hoffman","Order Betrayed",120,NULL
"Kenneth Hoffman","Personal Ladybugs",118,"Group 2"
"Kenneth Hoffman","Prejudice Oleander",98,"Group 2"
"Kenneth Hoffman","Resurrection Silverado",117,"Group 2"
"Kenneth Hoffman","Secrets Paradise",109,"Group 2"
"Kenneth Hoffman","Snatchers Montezuma",74,"Group 2"
"Kenneth Hoffman","Stock Glass",160,"Group 3"
"Kenneth Hoffman","Storm Happiness",57,"Group 1"
"Kenneth Hoffman","Tomatoes Hellfighters",68,"Group 2"
"Kenneth Hoffman","Torque Bound",179,"Group 3"
"Kenneth Hoffman","Wake Jaws",73,"Group 2"
"Kenneth Hoffman","Wrath Mile",176,"Group 3"
"Kenneth Hoffman","Zhivago Core",105,"Group 2"
"Mena Hopper","Airplane Sierra",62,"Group 2"
"Mena Hopper","Alien Center",46,"Group 1"
"Mena Hopper","Anonymous Human",179,"Group 3"
"Mena Hopper","Apollo Teen",153,"Group 3"
"Mena Hopper","Bubble Grosse",60,NULL
"Mena Hopper","Chasing Fight",114,"Group 2"
"Mena Hopper","Conspiracy Spirit",184,"Group 4"
"Mena Hopper","Core Suit",92,"Group 2"
"Mena Hopper","Darn Forrester",185,"Group 4"
"Mena Hopper","Factory Dragon",144,"Group 3"
"Mena Hopper","Flatliners Killer",100,"Group 2"
"Mena Hopper","Gilmore Boiled",163,"Group 3"
"Mena Hopper","Highball Potter",110,"Group 2"
"Mena Hopper","Lambs Cincinatti",144,"Group 3"
"Mena Hopper","Lover Truman",75,"Group 2"
"Mena Hopper","Purple Movie",88,"Group 2"
"Mena Hopper","Saints Bride",125,"Group 3"
"Mena Hopper","Saturday Lambs",150,"Group 3"
"Mena Hopper","Superfly Trip",114,"Group 2"
"Mena Hopper","Taxi Kick",64,"Group 2"
"Mena Hopper","Theory Mermaid",184,"Group 4"
"Mena Hopper","United Pilot",164,"Group 3"
"Mena Hopper","Wrong Behavior",178,"Group 3"
"Mena Hopper","Young Language",183,"Group 4"
"Olympia Pfeiffer","Badman Dawn",162,"Group 3"
"Olympia Pfeiffer","Chitty Lock",107,"Group 2"
"Olympia Pfeiffer","Color Philadelphia",149,"Group 3"
"Olympia Pfeiffer","Contact Anonymous",166,"Group 3"
"Olympia Pfeiffer","Deep Crusade",51,"Group 1"
"Olympia Pfeiffer","Effect Gladiator",107,"Group 2"
"Olympia Pfeiffer","Express Lonely",178,"Group 3"
"Olympia Pfeiffer","Firehouse Vietnam",103,"Group 2"
"Olympia Pfeiffer","Fugitive Maguire",83,"Group 2"
"Olympia Pfeiffer","Hanky October",107,"Group 2"
"Olympia Pfeiffer","Ice Crossing",131,"Group 3"
"Olympia Pfeiffer","Idols Snatchers",84,"Group 2"
"Olympia Pfeiffer","Intolerable Intentions",63,"Group 2"
"Olympia Pfeiffer","Magnolia Forrester",171,"Group 3"
"Olympia Pfeiffer","Mars Roman",62,"Group 2"
"Olympia Pfeiffer","Maude Mod",72,"Group 2"
"Olympia Pfeiffer","Murder Antitrust",166,"Group 3"
"Olympia Pfeiffer","None Spiking",83,"Group 2"
"Olympia Pfeiffer","Others Soup",118,"Group 2"
"Olympia Pfeiffer","Psycho Shrunk",155,"Group 3"
"Olympia Pfeiffer","Santa Paris",154,"Group 3"
"Olympia Pfeiffer","Sense Greek",54,"Group 1"
"Olympia Pfeiffer","Storm Happiness",57,"Group 1"
"Olympia Pfeiffer","Sweet Brotherhood",185,"Group 4"
"Olympia Pfeiffer","Titanic Boondock",104,"Group 2"
"Olympia Pfeiffer","Tourist Pelican",152,"Group 3"
"Olympia Pfeiffer","Traffic Hobbit",139,"Group 3"
"Olympia Pfeiffer","Wait Cider",112,"Group 2"
"Groucho Williams","Basic Easy",90,"Group 2"
"Groucho Williams","Brooklyn Desert",161,"Group 3"
"Groucho Williams","Chocolate Duck",132,"Group 3"
"Groucho Williams","Dawn Pond",57,"Group 1"
"Groucho Williams","Fantasia Park",131,"Group 3"
"Groucho Williams","Gables Metropolis",161,"Group 3"
"Groucho Williams","Gone Trouble",84,"Group 2"
"Groucho Williams","Groundhog Uncut",139,"Group 3"
"Groucho Williams","Hollywood Anonymous",69,"Group 2"
"Groucho Williams","Jingle Sagebrush",124,"Group 3"
"Groucho Williams","Kane Exorcist",92,"Group 2"
"Groucho Williams","Lonely Elephant",67,"Group 2"
"Groucho Williams","Loverboy Attacks",162,"Group 3"
"Groucho Williams","Meet Chocolate",80,"Group 2"
"Groucho Williams","Muscle Bright",185,"Group 4"
"Groucho Williams","Opposite Necklace",92,"Group 2"
"Groucho Williams","Oz Liaisons",85,"Group 2"
"Groucho Williams","Past Suicides",157,"Group 3"
"Groucho Williams","Peach Innocent",160,"Group 3"
"Groucho Williams","Rage Games",120,NULL
"Groucho Williams","Roots Remember",89,"Group 2"
"Groucho Williams","Saints Bride",125,"Group 3"
"Groucho Williams","Scorpion Apollo",137,"Group 3"
"Groucho Williams","Splendor Patton",134,"Group 3"
"Groucho Williams","Warlock Werewolf",83,"Group 2"
"Alan Dreyfuss","Badman Dawn",162,"Group 3"
"Alan Dreyfuss","Barbarella Streetcar",65,"Group 2"
"Alan Dreyfuss","Birch Antitrust",162,"Group 3"
"Alan Dreyfuss","Blanket Beverly",148,"Group 3"
"Alan Dreyfuss","Bulworth Commandments",61,"Group 2"
"Alan Dreyfuss","Clash Freddy",81,"Group 2"
"Alan Dreyfuss","Clueless Bucket",95,"Group 2"
"Alan Dreyfuss","Crazy Home",136,"Group 3"
"Alan Dreyfuss","Divide Monster",68,"Group 2"
"Alan Dreyfuss","Fidelity Devil",118,"Group 2"
"Alan Dreyfuss","Greedy Roots",166,"Group 3"
"Alan Dreyfuss","Haunted Antitrust",76,"Group 2"
"Alan Dreyfuss","Jumping Wrath",74,"Group 2"
"Alan Dreyfuss","Kick Savannah",179,"Group 3"
"Alan Dreyfuss","Lonely Elephant",67,"Group 2"
"Alan Dreyfuss","Maguire Apache",74,"Group 2"
"Alan Dreyfuss","Massage Image",161,"Group 3"
"Alan Dreyfuss","Metal Armageddon",161,"Group 3"
"Alan Dreyfuss","Monster Spartacus",107,"Group 2"
"Alan Dreyfuss","Polish Brooklyn",61,"Group 2"
"Alan Dreyfuss","Rush Goodfellas",48,"Group 1"
"Alan Dreyfuss","Sagebrush Clueless",106,"Group 2"
"Alan Dreyfuss","Strangelove Desire",103,"Group 2"
"Alan Dreyfuss","Strictly Scarface",144,"Group 3"
"Alan Dreyfuss","Uncut Suicides",172,"Group 3"
"Alan Dreyfuss","Uptown Young",84,"Group 2"
"Alan Dreyfuss","Vampire Whale",126,"Group 3"
"Michael Bening","Alamo Videotape",126,"Group 3"
"Michael Bening","Beauty Grease",175,"Group 3"
"Michael Bening","Comancheros Enemy",67,"Group 2"
"Michael Bening","Eyes Driving",172,"Group 3"
"Michael Bening","Gathering Calendar",176,"Group 3"
"Michael Bening","Hunting Musketeers",65,"Group 2"
"Michael Bening","Igby Maker",160,"Group 3"
"Michael Bening","Kick Savannah",179,"Group 3"
"Michael Bening","Music Boondock",129,"Group 3"
"Michael Bening","Necklace Outbreak",132,"Group 3"
"Michael Bening","Newsies Story",159,"Group 3"
"Michael Bening","Park Citizen",109,"Group 2"
"Michael Bening","Pianist Outfield",136,"Group 3"
"Michael Bening","Purple Movie",88,"Group 2"
"Michael Bening","Reef Salute",123,"Group 3"
"Michael Bening","Sensibility Rear",98,"Group 2"
"Michael Bening","Silence Kane",67,"Group 2"
"Michael Bening","Slipper Fidelity",156,"Group 3"
"Michael Bening","Spice Sorority",141,"Group 3"
"Michael Bening","Spirit Flintstones",149,"Group 3"
"Michael Bening","Strangelove Desire",103,"Group 2"
"Michael Bening","Stranger Strangers",139,"Group 3"
"Michael Bening","Telegraph Voyage",148,"Group 3"
"Michael Bening","Women Dorado",126,"Group 3"
"William Hackman","Alabama Devil",114,"Group 2"
"William Hackman","Antitrust Tomatoes",168,"Group 3"
"William Hackman","Berets Agent",77,"Group 2"
"William Hackman","Cause Date",179,"Group 3"
"William Hackman","Cleopatra Devil",150,"Group 3"
"William Hackman","Creepers Kane",172,"Group 3"
"William Hackman","Crooked Frogmen",143,"Group 3"
"William Hackman","Glory Tracy",115,"Group 2"
"William Hackman","Haunted Antitrust",76,"Group 2"
"William Hackman","Holocaust Highball",149,"Group 3"
"William Hackman","Hunchback Impossible",151,"Group 3"
"William Hackman","Hunting Musketeers",65,"Group 2"
"William Hackman","Jericho Mulan",171,"Group 3"
"William Hackman","Monsoon Cause",182,"Group 4"
"William Hackman","Moonshine Cabin",171,"Group 3"
"William Hackman","National Story",92,"Group 2"
"William Hackman","Records Zorro",182,"Group 4"
"William Hackman","Rider Caddyshack",177,"Group 3"
"William Hackman","Sea Virgin",80,"Group 2"
"William Hackman","Secrets Paradise",109,"Group 2"
"William Hackman","Spiking Element",79,"Group 2"
"William Hackman","State Wasteland",113,"Group 2"
"William Hackman","Tights Dawn",172,"Group 3"
"William Hackman","Trap Guys",110,"Group 2"
"William Hackman","Window Side",85,"Group 2"
"William Hackman","Wisdom Worker",98,"Group 2"
"William Hackman","Zhivago Core",105,"Group 2"
"Jon Chase","Ali Forever",150,"Group 3"
"Jon Chase","Bingo Talented",150,"Group 3"
"Jon Chase","Borrowers Bedazzled",63,"Group 2"
"Jon Chase","Cider Desire",101,"Group 2"
"Jon Chase","Clueless Bucket",95,"Group 2"
"Jon Chase","Doctor Grail",57,"Group 1"
"Jon Chase","Dream Pickup",135,"Group 3"
"Jon Chase","Fantasy Troopers",58,"Group 1"
"Jon Chase","Flamingos Connecticut",80,"Group 2"
"Jon Chase","Harold French",168,"Group 3"
"Jon Chase","Hills Neighbors",93,"Group 2"
"Jon Chase","Hunter Alter",125,"Group 3"
"Jon Chase","Indian Love",135,"Group 3"
"Jon Chase","Insects Stone",123,"Group 3"
"Jon Chase","Lesson Cleopatra",167,"Group 3"
"Jon Chase","Lies Treatment",147,"Group 3"
"Jon Chase","Madigan Dorado",116,"Group 2"
"Jon Chase","Microcosmos Paradise",105,"Group 2"
"Jon Chase","Private Drop",106,"Group 2"
"Jon Chase","Reservoir Adaptation",61,"Group 2"
"Jon Chase","Rollercoaster Bringing",153,"Group 3"
"Jon Chase","Rouge Squad",118,"Group 2"
"Jon Chase","Saints Bride",125,"Group 3"
"Jon Chase","Sky Miracle",132,"Group 3"
"Jon Chase","Spice Sorority",141,"Group 3"
"Jon Chase","Stallion Sundance",130,"Group 3"
"Jon Chase","Sugar Wonka",114,"Group 2"
"Jon Chase","Sweet Brotherhood",185,"Group 4"
"Jon Chase","Virtual Spoilers",144,"Group 3"
"Gene Mckellen","Alaska Phantom",136,"Group 3"
"Gene Mckellen","Armageddon Lost",99,"Group 2"
"Gene Mckellen","Ballroom Mockingbird",173,"Group 3"
"Gene Mckellen","Barbarella Streetcar",65,"Group 2"
"Gene Mckellen","Boogie Amelie",121,"Group 3"
"Gene Mckellen","Confused Candles",122,"Group 3"
"Gene Mckellen","Crazy Home",136,"Group 3"
"Gene Mckellen","Divide Monster",68,"Group 2"
"Gene Mckellen","Divorce Shining",47,"Group 1"
"Gene Mckellen","Eve Resurrection",66,"Group 2"
"Gene Mckellen","Go Purple",54,"Group 1"
"Gene Mckellen","Harold French",168,"Group 3"
"Gene Mckellen","Horn Working",95,"Group 2"
"Gene Mckellen","Indian Love",135,"Group 3"
"Gene Mckellen","Life Twisted",137,"Group 3"
"Gene Mckellen","Madigan Dorado",116,"Group 2"
"Gene Mckellen","Massacre Usual",165,"Group 3"
"Gene Mckellen","Oz Liaisons",85,"Group 2"
"Gene Mckellen","Pity Bound",60,NULL
"Gene Mckellen","Pizza Jumanji",173,"Group 3"
"Gene Mckellen","Reservoir Adaptation",61,"Group 2"
"Gene Mckellen","Runaway Tenenbaums",181,"Group 4"
"Gene Mckellen","Satisfaction Confidential",75,"Group 2"
"Gene Mckellen","Saturday Lambs",150,"Group 3"
"Gene Mckellen","Spice Sorority",141,"Group 3"
"Gene Mckellen","Treatment Jekyll",87,"Group 2"
"Gene Mckellen","Wanda Chamber",107,"Group 2"
"Lisa Monroe","Anything Savannah",82,"Group 2"
"Lisa Monroe","Arabia Dogma",62,"Group 2"
"Lisa Monroe","Butterfly Chocolat",89,"Group 2"
"Lisa Monroe","Chitty Lock",107,"Group 2"
"Lisa Monroe","Club Graffiti",65,"Group 2"
"Lisa Monroe","Coast Rainbow",55,"Group 1"
"Lisa Monroe","Crow Grease",104,"Group 2"
"Lisa Monroe","Crusade Honey",112,"Group 2"
"Lisa Monroe","Effect Gladiator",107,"Group 2"
"Lisa Monroe","Fiction Christmas",72,"Group 2"
"Lisa Monroe","Hanky October",107,"Group 2"
"Lisa Monroe","Jericho Mulan",171,"Group 3"
"Lisa Monroe","Lesson Cleopatra",167,"Group 3"
"Lisa Monroe","Lover Truman",75,"Group 2"
"Lisa Monroe","Mod Secretary",77,"Group 2"
"Lisa Monroe","Quills Bull",112,"Group 2"
"Lisa Monroe","River Outlaw",149,"Group 3"
"Lisa Monroe","Roots Remember",89,"Group 2"
"Lisa Monroe","Sassy Packer",154,"Group 3"
"Lisa Monroe","Vacation Boondock",145,"Group 3"
"Lisa Monroe","Wild Apollo",181,"Group 4"
"Lisa Monroe","Won Dares",105,"Group 2"
"Lisa Monroe","Zorro Ark",50,"Group 1"
"Ed Guiness","Analyze Hoosiers",181,"Group 4"
"Ed Guiness","Anonymous Human",179,"Group 3"
"Ed Guiness","Behavior Runaway",100,"Group 2"
"Ed Guiness","Bonnie Holocaust",63,"Group 2"
"Ed Guiness","Butterfly Chocolat",89,"Group 2"
"Ed Guiness","Center Dinosaur",152,"Group 3"
"Ed Guiness","Closer Bang",58,"Group 1"
"Ed Guiness","Crossroads Casualties",153,"Group 3"
"Ed Guiness","Dragon Squad",170,"Group 3"
"Ed Guiness","Evolution Alter",174,"Group 3"
"Ed Guiness","Gentlemen Stage",125,"Group 3"
"Ed Guiness","High Encino",84,"Group 2"
"Ed Guiness","Instinct Airport",116,"Group 2"
"Ed Guiness","Invasion Cyclone",97,"Group 2"
"Ed Guiness","Juggler Hardly",54,"Group 1"
"Ed Guiness","Maude Mod",72,"Group 2"
"Ed Guiness","Model Fish",175,"Group 3"
"Ed Guiness","Pacific Amistad",144,"Group 3"
"Ed Guiness","Princess Giant",71,"Group 2"
"Ed Guiness","Rings Heartbreakers",58,"Group 1"
"Ed Guiness","Rock Instinct",102,"Group 2"
"Ed Guiness","School Jacket",151,"Group 3"
"Ed Guiness","Smile Earring",60,NULL
"Ed Guiness","Soldiers Evolution",185,"Group 4"
"Ed Guiness","Strangelove Desire",103,"Group 2"
"Ed Guiness","Unforgiven Zoolander",129,"Group 3"
"Ed Guiness","Valentine Vanishing",48,"Group 1"
"Ed Guiness","Wars Pluto",128,"Group 3"
"Ed Guiness","Wind Phantom",111,"Group 2"
"Jeff Silverstone","Alaska Phantom",136,"Group 3"
"Jeff Silverstone","Apollo Teen",153,"Group 3"
"Jeff Silverstone","Chinatown Gladiator",61,"Group 2"
"Jeff Silverstone","Crowds Telemark",112,"Group 2"
"Jeff Silverstone","Drums Dynamite",96,"Group 2"
"Jeff Silverstone","Hunter Alter",125,"Group 3"
"Jeff Silverstone","Lady Stage",67,"Group 2"
"Jeff Silverstone","Mask Peach",123,"Group 3"
"Jeff Silverstone","Muscle Bright",185,"Group 4"
"Jeff Silverstone","Newsies Story",159,"Group 3"
"Jeff Silverstone","Northwest Polish",172,"Group 3"
"Jeff Silverstone","Paradise Sabrina",48,"Group 1"
"Jeff Silverstone","Remember Diary",110,"Group 2"
"Jeff Silverstone","Rider Caddyshack",177,"Group 3"
"Jeff Silverstone","Rings Heartbreakers",58,"Group 1"
"Jeff Silverstone","Secretary Rouge",158,"Group 3"
"Jeff Silverstone","Slipper Fidelity",156,"Group 3"
"Jeff Silverstone","Smile Earring",60,NULL
"Jeff Silverstone","Sons Interview",184,"Group 4"
"Jeff Silverstone","Spartacus Cheaper",52,"Group 1"
"Jeff Silverstone","Stock Glass",160,"Group 3"
"Jeff Silverstone","Suspects Quills",47,"Group 1"
"Jeff Silverstone","Tadpole Park",155,"Group 3"
"Jeff Silverstone","Walls Artist",135,"Group 3"
"Jeff Silverstone","Watch Tracy",78,"Group 2"
"Matthew Carrey","African Egg",130,"Group 3"
"Matthew Carrey","Army Flintstones",148,"Group 3"
"Matthew Carrey","Birch Antitrust",162,"Group 3"
"Matthew Carrey","Blackout Private",85,"Group 2"
"Matthew Carrey","Blues Instinct",50,"Group 1"
"Matthew Carrey","Circus Youth",90,"Group 2"
"Matthew Carrey","Crowds Telemark",112,"Group 2"
"Matthew Carrey","Disciple Mother",141,"Group 3"
"Matthew Carrey","Enough Raging",158,"Group 3"
"Matthew Carrey","Family Sweet",155,"Group 3"
"Matthew Carrey","Fiction Christmas",72,"Group 2"
"Matthew Carrey","Grinch Massage",150,"Group 3"
"Matthew Carrey","Gun Bonnie",100,"Group 2"
"Matthew Carrey","Harry Idaho",121,"Group 3"
"Matthew Carrey","Heartbreakers Bright",59,"Group 1"
"Matthew Carrey","Holes Brannigan",128,"Group 3"
"Matthew Carrey","House Dynamite",109,"Group 2"
"Matthew Carrey","Inch Jet",167,"Group 3"
"Matthew Carrey","Ladybugs Armageddon",113,"Group 2"
"Matthew Carrey","Life Twisted",137,"Group 3"
"Matthew Carrey","Luck Opus",152,"Group 3"
"Matthew Carrey","Lust Lock",52,"Group 1"
"Matthew Carrey","Madre Gables",98,"Group 2"
"Matthew Carrey","Minds Truman",149,"Group 3"
"Matthew Carrey","Moonshine Cabin",171,"Group 3"
"Matthew Carrey","Mulan Moon",160,"Group 3"
"Matthew Carrey","Muscle Bright",185,"Group 4"
"Matthew Carrey","None Spiking",83,"Group 2"
"Matthew Carrey","Roots Remember",89,"Group 2"
"Matthew Carrey","Snowman Rollercoaster",62,"Group 2"
"Matthew Carrey","Squad Fish",136,"Group 3"
"Matthew Carrey","Superfly Trip",114,"Group 2"
"Matthew Carrey","Swarm Gold",123,"Group 3"
"Matthew Carrey","Tadpole Park",155,"Group 3"
"Matthew Carrey","Titanic Boondock",104,"Group 2"
"Matthew Carrey","Translation Summer",168,"Group 3"
"Matthew Carrey","Trip Newton",64,"Group 2"
"Matthew Carrey","Uncut Suicides",172,"Group 3"
"Matthew Carrey","Worst Banger",185,"Group 4"
"Debbie Akroyd","Apollo Teen",153,"Group 3"
"Debbie Akroyd","Club Graffiti",65,"Group 2"
"Debbie Akroyd","Family Sweet",155,"Group 3"
"Debbie Akroyd","Flintstones Happiness",148,"Group 3"
"Debbie Akroyd","Galaxy Sweethearts",128,"Group 3"
"Debbie Akroyd","Glory Tracy",115,"Group 2"
"Debbie Akroyd","Half Outfield",146,"Group 3"
"Debbie Akroyd","Hedwig Alter",169,"Group 3"
"Debbie Akroyd","Holiday Games",78,"Group 2"
"Debbie Akroyd","House Dynamite",109,"Group 2"
"Debbie Akroyd","Money Harold",135,"Group 3"
